exchangeDate,buyCash,sellCash,sendRemit,receiveRemit,buyForeignCheck,exchangeRate,previousComparison,rateGap,usdConversionRate
2016-06-28,1204.0,1162.6,1194.8,1171.8,1171.05,1183.3,14.8,2.3088,1.0
2016-06-27,1188.94,1148.06,1179.9,1157.1,1156.36,1168.5,17.3,2.2993,1.0
2016-06-24,1171.34,1131.06,1162.4,1140.0,1139.27,1151.2,4.5,2.3033,1.0
2016-06-23,1175.92,1135.48,1167.0,1144.4,1143.67,1155.7,2.5,2.30205,1.0
2016-06-22,1178.46,1137.94,1169.5,1146.9,1146.16,1158.2,5.0,2.3008,1.0
2016-06-21,1183.55,1142.85,1174.5,1151.9,1151.16,1163.2,7.6,2.29805,1.0
2016-06-20,1191.28,1150.32,1182.2,1159.4,1158.66,1170.8,0.7,2.2978,1.0
2016-06-17,1190.57,1149.63,1181.5,1158.7,1157.96,1170.1,6.2,2.29805,1.0
2016-06-16,1196.88,1155.72,1187.8,1164.8,1164.06,1176.3,3.8,2.29605,1.0
2016-06-15,1193.01,1151.99,1183.9,1161.1,1160.36,1172.5,0.3,2.2923,1.0
2016-06-14,1193.32,1152.28,1184.2,1161.4,1160.66,1172.8,9.7,2.29205,1.0
2016-06-13,1183.45,1142.75,1174.4,1151.8,1151.06,1163.1,7.3,2.29655,1.0
2016-06-10,1176.02,1135.58,1167.1,1144.5,1143.77,1155.8,0.7,2.29705,1.0
2016-06-09,1176.73,1136.27,1167.8,1145.2,1144.47,1156.5,6.7,2.2953,1.0
2016-06-08,1183.55,1142.85,1174.5,1151.9,1151.16,1163.2,23.3,2.2958,1.0
2016-06-07,1207.26,1165.74,1198.1,1174.9,1174.15,1186.5,3.1,2.29705,1.0
2016-06-03,1210.41,1168.79,1201.2,1178.0,0.0,1189.6,2.6,2.313,1.0
2016-06-02,1213.06,1171.34,1203.8,1180.6,0.0,1192.2,1.7,2.3195,1.0
2016-06-01,1211.33,1169.67,1202.1,1178.9,0.0,1190.5,0.1,2.3188,1.0
2016-05-31,1211.43,1169.77,1202.2,1179.0,0.0,1190.6,11.3,2.3066,1.0
2016-05-30,1199.93,1158.67,1190.8,1167.8,0.0,1179.3,1.7,2.3066,1.0
2016-05-27,1201.66,1160.34,1192.5,1169.5,0.0,1181.0,4.8,2.3044,1.0
2016-05-26,1206.55,1165.05,1197.4,1174.2,0.0,1185.8,2.8,2.2997,1.0
2016-05-25,1209.4,1167.8,1200.2,1177.0,0.0,1188.6,5.5,2.2942,1.0
2016-05-24,1203.8,1162.4,1194.6,1171.6,0.0,1183.1,5.3,2.296,1.0
2016-05-23,1209.19,1167.61,1200.0,1176.8,0.0,1188.4,2.4,2.2932,1.0
2016-05-20,1211.63,1169.97,1202.4,1179.2,0.0,1190.8,9.9,2.293,1.0
2016-05-19,1201.56,1160.24,1192.4,1169.4,0.0,1180.9,7.6,2.2884,1.0
2016-05-18,1193.83,1152.77,1184.7,1161.9,0.0,1173.3,5.3,2.2887,1.0
2016-05-17,1199.22,1157.98,1190.1,1167.1,0.0,1178.6,9.2,2.2862,1.0
2016-05-16,1189.86,1148.94,1180.8,1158.0,0.0,1169.4,5.3,2.2839,1.0
2016-05-13,1184.47,1143.73,1175.5,1152.7,0.0,1164.1,4.0,2.2844,1.0
2016-05-12,1188.54,1147.66,1179.5,1156.7,0.0,1168.1,5.9,2.2846,1.0
2016-05-11,1194.54,1153.46,1185.5,1162.5,0.0,1174.0,9.3,2.2873,1.0
2016-05-10,1185.08,1144.32,1176.1,1153.3,0.0,1164.7,11.2,2.2886,1.0
2016-05-09,1173.68,1133.32,1164.8,1142.2,0.0,1153.5,16.4,2.2879,1.0
2016-05-04,1156.99,1117.21,1148.2,1126.0,0.0,1137.1,3.7,2.2859,1.0
2016-05-03,1160.76,1120.84,1151.9,1129.7,0.0,1140.8,2.7,2.2857,1.0
2016-05-02,1158.01,1118.19,1149.2,1127.0,0.0,1138.1,5.8,2.2857,1.0
2016-04-29,1163.91,1123.89,1155.1,1132.7,0.0,1143.9,2.0,2.2888,1.0
2016-04-28,1165.95,1125.85,1157.1,1134.7,0.0,1145.9,3.8,2.2852,1.0
2016-04-27,1169.81,1129.59,1160.9,1138.5,0.0,1149.7,0.0,2.2877,1.0
2016-04-26,1169.81,1129.59,1160.9,1138.5,0.0,1149.7,8.6,2.2869,1.0
2016-04-25,1161.06,1121.14,1152.2,1130.0,0.0,1141.1,6.2,2.2864,1.0
2016-04-22,1154.76,1115.04,1146.0,1123.8,0.0,1134.9,2.6,2.2888,1.0
2016-04-21,1152.11,1112.49,1143.3,1121.3,0.0,1132.3,8.2,2.2912,1.0
2016-04-20,1160.45,1120.55,1151.6,1129.4,0.0,1140.5,10.6,2.2911,1.0
2016-04-19,1171.24,1130.96,1162.3,1139.9,0.0,1151.1,0.4,2.2887,1.0
2016-04-18,1170.83,1130.57,1161.9,1139.5,0.0,1150.7,2.7,2.2862,1.0
2016-04-15,1173.58,1133.22,1164.7,1142.1,0.0,1153.4,8.7,2.2862,1.0
2016-04-14,1164.73,1124.67,1155.9,1133.5,0.0,1144.7,4.5,2.2827,1.0
2016-04-12,1169.31,1129.09,1160.4,1138.0,0.0,1149.2,7.3,2.2859,1.0
2016-04-11,1176.73,1136.27,1167.8,1145.2,0.0,1156.5,2.0,2.2847,1.0
2016-04-08,1174.7,1134.3,1165.8,1143.2,0.0,1154.5,1.4,2.2864,1.0
2016-04-07,1176.12,1135.68,1167.2,1144.6,0.0,1155.9,0.9,2.289,1.0
2016-04-06,1175.21,1134.79,1166.3,1143.7,0.0,1155.0,7.2,2.2885,1.0
2016-04-05,1167.88,1127.72,1159.0,1136.6,0.0,1147.8,1.1,2.2902,1.0
2016-04-04,1169.0,1128.8,1160.1,1137.7,0.0,1148.9,4.4,2.2873,1.0
2016-04-01,1164.52,1124.48,1155.7,1133.3,0.0,1144.5,9.0,2.2872,1.0
2016-03-31,1173.68,1133.32,1164.8,1142.2,0.0,1153.5,9.5,2.284,1.0
2016-03-30,1183.35,1142.65,1174.3,1151.7,0.0,1163.0,6.6,2.2829,1.0
2016-03-29,1190.06,1149.14,1181.0,1158.2,0.0,1169.6,0.2,2.285,1.0
2016-03-28,1189.86,1148.94,1180.8,1158.0,0.0,1169.4,2.3,2.285,1.0
2016-03-25,1187.52,1146.68,1178.5,1155.7,0.0,1167.1,8.3,2.285,1.0
2016-03-24,1179.07,1138.53,1170.1,1147.5,0.0,1158.8,0.7,2.283,1.0
2016-03-23,1179.79,1139.21,1170.8,1148.2,0.0,1159.5,5.8,2.2815,1.0
2016-03-22,1185.69,1144.91,1176.7,1153.9,0.0,1165.3,4.0,2.2818,1.0
2016-03-21,1181.62,1140.98,1172.6,1150.0,0.0,1161.3,13.2,2.2783,1.0
2016-03-18,1195.05,1153.95,1186.0,1163.0,0.0,1174.5,18.2,2.2821,1.0
2016-03-17,1213.57,1171.83,1204.3,1181.1,0.0,1192.7,3.5,2.2899,1.0
2016-03-16,1210.01,1168.39,1200.8,1177.6,0.0,1189.2,2.7,2.2912,1.0
2016-03-15,1207.26,1165.74,1198.1,1174.9,0.0,1186.5,13.6,2.2913,1.0
2016-03-14,1221.1,1179.1,1211.8,1188.4,0.0,1200.1,8.7,2.2862,1.0
2016-03-11,1229.95,1187.65,1220.6,1197.0,0.0,1208.8,5.7,2.2881,1.0
2016-03-10,1235.75,1193.25,1226.4,1202.6,0.0,1214.5,9.3,2.288,1.0
2016-03-09,1226.29,1184.11,1217.0,1193.4,0.0,1205.2,4.5,2.2918,1.0
2016-03-08,1221.71,1179.69,1212.4,1189.0,0.0,1200.7,7.8,2.2905,1.0
2016-03-07,1229.64,1187.36,1220.3,1196.7,0.0,1208.5,10.4,2.288,1.0
2016-03-04,1240.23,1197.57,1230.8,1207.0,0.0,1218.9,13.8,2.2905,1.0
2016-03-03,1254.27,1211.13,1244.7,1220.7,0.0,1232.7,8.2,2.2876,1.0
2016-03-02,1262.61,1219.19,1253.0,1228.8,0.0,1240.9,5.5,2.2852,1.0
2016-02-29,1257.01,1213.79,1247.5,1223.3,0.0,1235.4,0.7,2.2885,1.0
2016-02-26,1257.73,1214.47,1248.2,1224.0,0.0,1236.1,1.3,2.2885,1.0
2016-02-25,1256.4,1213.2,1246.9,1222.7,0.0,1234.8,4.7,2.2838,1.0
2016-02-24,1251.62,1208.58,1242.1,1218.1,0.0,1230.1,3.1,2.2858,1.0
2016-02-23,1254.78,1211.62,1245.2,1221.2,0.0,1233.2,0.7,2.2835,1.0
2016-02-22,1255.49,1212.31,1245.9,1221.9,0.0,1233.9,8.2,2.2835,1.0
2016-02-19,1247.14,1204.26,1237.7,1213.7,0.0,1225.7,0.9,2.282,1.0
2016-02-18,1246.23,1203.37,1236.8,1212.8,0.0,1224.8,8.2,2.28,1.0
2016-02-17,1237.89,1195.31,1228.5,1204.7,0.0,1216.6,6.7,2.2795,1.0
2016-02-16,1231.07,1188.73,1221.7,1198.1,0.0,1209.9,3.4,2.2792,1.0
2016-02-15,1227.61,1185.39,1218.3,1194.7,0.0,1206.5,9.5,2.2805,1.0
2016-02-12,1217.94,1176.06,1208.7,1185.3,0.0,1197.0,1.9,2.277,1.0
2016-02-11,1216.01,1174.19,1206.8,1183.4,0.0,1195.1,7.6,2.2765,1.0
2016-02-05,1223.74,1181.66,1214.4,1191.0,0.0,1202.7,14.0,2.2777,1.0
2016-02-04,1237.99,1195.41,1228.6,1204.8,0.0,1216.7,13.6,2.2785,1.0
2016-02-03,1224.15,1182.05,1214.8,1191.4,0.0,1203.1,1.4,2.2785,1.0
2016-02-02,1225.57,1183.43,1216.3,1192.7,0.0,1204.5,1.7,2.277,1.0
2016-02-01,1227.3,1185.1,1218.0,1194.4,0.0,1206.2,2.2,2.275,1.0
2016-01-29,1229.54,1187.26,1220.2,1196.6,0.0,1208.4,7.4,2.2762,1.0
2016-01-28,1222.01,1179.99,1212.7,1189.3,0.0,1201.0,0.4,2.278,1.0
2016-01-27,1222.42,1180.38,1213.1,1189.7,0.0,1201.4,7.0,2.2806,1.0
2016-01-26,1215.3,1173.5,1206.1,1182.7,0.0,1194.4,8.8,2.2806,1.0
2016-01-25,1224.25,1182.15,1214.9,1191.5,0.0,1203.2,6.7,2.2755,1.0
2016-01-22,1231.07,1188.73,1221.7,1198.1,0.0,1209.9,1.7,2.2765,1.0
2016-01-21,1232.8,1190.4,1223.4,1199.8,0.0,1211.6,1.7,2.2753,1.0
2016-01-20,1231.07,1188.73,1221.7,1198.1,0.0,1209.9,2.6,2.275,1.0
2016-01-19,1233.71,1191.29,1224.3,1200.7,0.0,1212.5,1.5,2.276,1.0
2016-01-18,1232.19,1189.81,1222.8,1199.2,0.0,1211.0,1.7,2.2755,1.0
2016-01-15,1233.92,1191.48,1224.5,1200.9,0.0,1212.7,6.3,2.2755,1.0
2016-01-14,1227.51,1185.29,1218.2,1194.6,0.0,1206.4,2.1,2.2755,1.0
2016-01-13,1229.64,1187.36,1220.3,1196.7,0.0,1208.5,0.1,2.2745,1.0
2016-01-12,1229.75,1187.45,1220.4,1196.8,0.0,1208.6,12.4,2.274,1.0
2016-01-11,1217.13,1175.27,1207.9,1184.5,0.0,1196.2,3.5,2.2738,1.0
2016-01-08,1220.69,1178.71,1211.4,1188.0,0.0,1199.7,5.8,2.2735,1.0
2016-01-07,1214.79,1173.01,1205.6,1182.2,0.0,1193.9,6.2,2.2735,1.0
2016-01-06,1208.48,1166.92,1199.3,1176.1,0.0,1187.7,3.4,2.272,1.0
2016-01-05,1205.02,1163.58,1195.9,1172.7,0.0,1184.3,12.3,2.2725,1.0
2016-01-04,1192.51,1151.49,1183.4,1160.6,0.0,1172.0,0.0,2.2795,1.0
2015-12-31,1192.51,1151.49,1183.4,1160.6,0.0,1172.0,4.3,2.2775,1.0
2015-12-30,1188.13,1147.27,1179.1,1156.3,0.0,1167.7,2.7,2.2739,1.0
2015-12-29,1185.38,1144.62,1176.4,1153.6,0.0,1165.0,6.0,2.2719,1.0
2015-12-28,1191.49,1150.51,1182.4,1159.6,0.0,1171.0,0.7,2.2719,1.0
2015-12-24,1192.2,1151.2,1183.1,1160.3,0.0,1171.7,4.4,2.2716,1.0
2015-12-23,1196.68,1155.52,1187.6,1164.6,0.0,1176.1,2.1,2.2675,1.0
2015-12-22,1198.81,1157.59,1189.7,1166.7,0.0,1178.2,6.1,2.2695,1.0
2015-12-21,1205.02,1163.58,1195.9,1172.7,0.0,1184.3,5.4,2.263,1.0
2015-12-18,1199.53,1158.27,1190.4,1167.4,0.0,1178.9,0.7,2.2521,1.0
2015-12-17,1198.81,1157.59,1189.7,1166.7,0.0,1178.2,4.7,2.21,1.0
2015-12-16,1203.6,1162.2,1194.4,1171.4,0.0,1182.9,3.2,2.2005,1.0
2015-12-15,1206.85,1165.35,1197.7,1174.5,0.0,1186.1,6.4,2.1945,1.0
2015-12-14,1200.34,1159.06,1191.2,1168.2,0.0,1179.7,2.2,2.1805,1.0
2015-12-11,1198.1,1156.9,1189.0,1166.0,0.0,1177.5,0.7,2.167,1.0
2015-12-10,1198.81,1157.59,1189.7,1166.7,0.0,1178.2,2.2,2.1505,1.0
2015-12-09,1196.58,1155.42,1187.5,1164.5,0.0,1176.0,9.6,2.1431,1.0
2015-12-08,1186.81,1145.99,1177.8,1155.0,0.0,1166.4,9.6,2.137,1.0
2015-12-07,1177.04,1136.56,1168.1,1145.5,0.0,1156.8,10.6,2.1255,1.0
2015-12-04,1187.82,1146.98,1178.8,1156.0,0.0,1167.4,8.1,2.1186,1.0
2015-12-03,1179.58,1139.02,1170.6,1148.0,0.0,1159.3,1.2,2.101,1.0
2015-12-02,1178.36,1137.84,1169.4,1146.8,0.0,1158.1,0.4,2.0937,1.0
2015-12-01,1177.95,1137.45,1169.0,1146.4,0.0,1157.7,7.3,2.093,1.0
2015-11-30,1170.53,1130.27,1161.6,1139.2,0.0,1150.4,4.7,2.0937,1.0
2015-11-27,1165.74,1125.66,1156.9,1134.5,0.0,1145.7,0.6,2.0827,1.0
2015-11-26,1165.13,1125.07,1156.3,1133.9,0.0,1145.1,10.5,2.0815,1.0
2015-11-25,1175.82,1135.38,1166.9,1144.3,0.0,1155.6,2.3,2.075,1.0
2015-11-24,1178.16,1137.64,1169.2,1146.6,0.0,1157.9,1.0,2.071,1.0
2015-11-23,1177.14,1136.66,1168.2,1145.6,0.0,1156.9,7.3,2.0615,1.0
2015-11-20,1184.57,1143.83,1175.6,1152.8,0.0,1164.2,9.2,2.0632,1.0
2015-11-19,1193.93,1152.87,1184.8,1162.0,0.0,1173.4,4.2,2.0567,1.0
2015-11-18,1189.66,1148.74,1180.6,1157.8,0.0,1169.2,3.5,2.0525,1.0
2015-11-17,1193.22,1152.18,1184.1,1161.3,0.0,1172.7,11.4,2.0492,1.0
2015-11-16,1181.62,1140.98,1172.6,1150.0,0.0,1161.3,6.8,2.0472,1.0
2015-11-13,1174.7,1134.3,1165.8,1143.2,0.0,1154.5,0.3,2.047,1.0
2015-11-12,1175.0,1134.6,1166.1,1143.5,0.0,1154.8,3.4,2.0457,1.0
2015-11-11,1178.46,1137.94,1169.5,1146.9,0.0,1158.2,4.1,2.0455,1.0
2015-11-10,1174.29,1133.91,1165.4,1142.8,0.0,1154.1,15.5,2.047,1.0
2015-11-09,1158.52,1118.68,1149.7,1127.5,0.0,1138.6,1.5,2.0445,1.0
2015-11-06,1156.99,1117.21,1148.2,1126.0,0.0,1137.1,7.6,2.0447,1.0
2015-11-05,1149.26,1109.74,1140.5,1118.5,0.0,1129.5,3.9,2.0432,1.0
2015-11-04,1153.23,1113.57,1144.5,1122.3,0.0,1133.4,6.7,2.0422,1.0
2015-11-03,1160.05,1120.15,1151.2,1129.0,0.0,1140.1,1.5,2.04,1.0
2015-11-02,1158.52,1118.68,1149.7,1127.5,0.0,1138.6,3.7,2.042,1.0
2015-10-30,1162.29,1122.31,1153.4,1131.2,0.0,1142.3,9.4,2.043,1.0
2015-10-29,1152.72,1113.08,1144.0,1121.8,0.0,1132.9,1.7,2.0383,1.0
2015-10-28,1150.99,1111.41,1142.2,1120.2,0.0,1131.2,2.9,2.0407,1.0
2015-10-27,1153.94,1114.26,1145.2,1123.0,0.0,1134.1,6.7,2.0435,1.0
2015-10-26,1147.12,1107.68,1138.4,1116.4,0.0,1127.4,10.8,2.0435,1.0
2015-10-23,1158.11,1118.29,1149.3,1127.1,0.0,1138.2,6.9,2.0469,1.0
2015-10-22,1151.09,1111.51,1142.3,1120.3,0.0,1131.3,1.2,2.0448,1.0
2015-10-21,1149.87,1110.33,1141.1,1119.1,0.0,1130.1,4.8,2.0465,1.0
2015-10-20,1144.99,1105.61,1136.3,1114.3,0.0,1125.3,3.6,2.046,1.0
2015-10-19,1148.65,1109.15,1139.9,1117.9,0.0,1128.9,4.8,2.0442,1.0
2015-10-16,1153.53,1113.87,1144.8,1122.6,0.0,1133.7,16.4,2.0467,1.0
2015-10-15,1170.22,1129.98,1161.3,1138.9,0.0,1150.1,2.6,2.049,1.0
2015-10-14,1167.58,1127.42,1158.7,1136.3,0.0,1147.5,0.1,2.0457,1.0
2015-10-13,1167.47,1127.33,1158.6,1136.2,0.0,1147.4,12.0,2.0432,1.0
2015-10-12,1179.68,1139.12,1170.7,1148.1,0.0,1159.4,5.8,2.0468,1.0
2015-10-08,1185.59,1144.81,1176.6,1153.8,0.0,1165.2,0.4,2.046,1.0
2015-10-07,1185.18,1144.42,1176.2,1153.4,0.0,1164.8,7.3,2.0441,1.0
2015-10-06,1192.61,1151.59,1183.5,1160.7,0.0,1172.1,8.4,2.0437,1.0
2015-10-05,1201.15,1159.85,1192.0,1169.0,0.0,1180.5,1.5,2.0447,1.0
2015-10-02,1199.63,1158.37,1190.5,1167.5,0.0,1179.0,11.4,2.044,1.0
2015-10-01,1211.23,1169.57,1202.0,1178.8,0.0,1190.4,4.1,2.043,1.0
2015-09-30,1215.4,1173.6,1206.2,1182.8,0.0,1194.5,2.7,2.043,1.0
2015-09-25,1212.65,1170.95,1203.4,1180.2,0.0,1191.8,4.3,2.0443,1.0
2015-09-24,1208.28,1166.72,1199.1,1175.9,0.0,1187.5,10.3,2.0439,1.0
2015-09-23,1197.8,1156.6,1188.7,1165.7,0.0,1177.2,4.2,2.0456,1.0
2015-09-22,1193.52,1152.48,1184.4,1161.6,0.0,1173.0,6.3,2.045,1.0
2015-09-21,1187.11,1146.29,1178.1,1155.3,0.0,1166.7,3.0,2.0458,1.0
2015-09-18,1190.16,1149.24,1181.1,1158.3,0.0,1169.7,9.7,2.066,1.0
2015-09-17,1200.03,1158.77,1190.9,1167.9,0.0,1179.4,3.0,2.0628,1.0
2015-09-16,1203.09,1161.71,1193.9,1170.9,0.0,1182.4,1.4,2.0572,1.0
2015-09-15,1201.66,1160.34,1192.5,1169.5,0.0,1181.0,2.8,2.059,1.0
2015-09-14,1204.51,1163.09,1195.4,1172.2,0.0,1183.8,12.0,2.0565,1.0
2015-09-11,1216.72,1174.88,1207.5,1184.1,0.0,1195.8,3.8,2.0563,1.0
2015-09-10,1212.86,1171.14,1203.6,1180.4,0.0,1192.0,11.1,2.054,1.0
2015-09-09,1224.15,1182.05,1214.8,1191.4,0.0,1203.1,1.1,2.053,1.0
2015-09-08,1223.03,1180.97,1213.7,1190.3,0.0,1202.0,11.0,2.0527,1.0
2015-09-07,1211.84,1170.16,1202.6,1179.4,0.0,1191.0,3.4,2.0492,1.0
2015-09-04,1208.38,1166.82,1199.2,1176.0,0.0,1187.6,9.6,2.0543,1.0
2015-09-03,1198.61,1157.39,1189.5,1166.5,0.0,1178.0,2.4,2.0528,1.0
2015-09-02,1196.17,1155.03,1187.1,1164.1,0.0,1175.6,7.4,2.0512,1.0
2015-09-01,1203.7,1162.3,1194.5,1171.5,0.0,1183.0,6.7,2.0485,1.0
2015-08-31,1196.89,1155.71,1187.6,1165.0,0.0,1176.3,8.0,2.0485,1.0
2015-08-28,1205.03,1163.57,1195.7,1172.9,0.0,1184.3,4.6,2.047,1.0
2015-08-27,1209.71,1168.09,1200.4,1177.4,0.0,1188.9,5.7,2.048,1.0
2015-08-26,1215.51,1173.69,1206.1,1183.1,0.0,1194.6,3.5,2.0477,1.0
2015-08-25,1219.07,1177.13,1209.7,1186.5,0.0,1198.1,6.1,2.0494,1.0
2015-08-24,1212.86,1171.14,1203.5,1180.5,0.0,1192.0,6.9,2.0494,1.0
2015-08-21,1205.84,1164.36,1196.5,1173.7,0.0,1185.1,0.0,2.0504,1.0
2015-08-20,1205.84,1164.36,1196.5,1173.7,0.0,1185.1,0.4,2.052,1.0
2015-08-19,1205.44,1163.96,1196.1,1173.3,0.0,1184.7,2.5,2.0527,1.0
2015-08-18,1202.89,1161.51,1193.6,1170.8,0.0,1182.2,8.0,2.0546,1.0
2015-08-17,1194.75,1153.65,1185.5,1162.9,0.0,1174.2,16.1,2.0496,1.0
2015-08-13,1211.14,1169.46,1201.8,1178.8,0.0,1190.3,19.9,2.044,1.0
2015-08-12,1190.89,1149.91,1181.7,1159.1,0.0,1170.4,5.1,2.0434,1.0
2015-08-11,1185.7,1144.9,1176.5,1154.1,0.0,1165.3,1.0,2.0425,1.0
2015-08-10,1184.68,1143.92,1175.5,1153.1,0.0,1164.3,5.9,2.0412,1.0
2015-08-07,1190.68,1149.72,1181.5,1158.9,0.0,1170.2,1.9,2.0415,1.0
2015-08-06,1192.62,1151.58,1183.4,1160.8,0.0,1172.1,2.8,2.0435,1.0
2015-08-05,1189.77,1148.83,1180.6,1158.0,0.0,1169.3,4.1,2.0407,1.0
2015-08-04,1185.6,1144.8,1176.4,1154.0,0.0,1165.2,4.2,2.0405,1.0
2015-08-03,1189.87,1148.93,1180.7,1158.1,0.0,1169.4,3.1,2.0417,1.0
2015-07-31,1186.72,1145.88,1177.5,1155.1,0.0,1166.3,8.4,2.0385,1.0
2015-07-30,1178.17,1137.63,1169.1,1146.7,0.0,1157.9,8.3,2.0395,1.0
2015-07-29,1186.61,1145.79,1177.4,1155.0,0.0,1166.2,2.7,2.0408,1.0
2015-07-28,1189.36,1148.44,1180.2,1157.6,0.0,1168.9,4.3,2.039,1.0
2015-07-27,1184.99,1144.21,1175.8,1153.4,0.0,1164.6,2.3,2.039,1.0
2015-07-24,1182.65,1141.95,1173.5,1151.1,0.0,1162.3,9.7,2.0405,1.0
2015-07-23,1172.78,1132.42,1163.7,1141.5,0.0,1152.6,5.8,2.037,1.0
2015-07-22,1178.68,1138.12,1169.6,1147.2,0.0,1158.4,6.5,2.035,1.0
2015-07-21,1172.06,1131.74,1163.0,1140.8,0.0,1151.9,5.6,2.039,1.0
2015-07-20,1166.37,1126.23,1157.4,1135.2,0.0,1146.3,2.1,2.0405,1.0
2015-07-17,1168.5,1128.3,1159.5,1137.3,0.0,1148.4,6.9,2.038,1.0
2015-07-16,1161.48,1121.52,1152.5,1130.5,0.0,1141.5,2.1,2.036,1.0
2015-07-15,1159.34,1119.46,1150.4,1128.4,0.0,1139.4,7.9,2.037,1.0
2015-07-14,1151.31,1111.69,1142.4,1120.6,0.0,1131.5,1.5,2.0373,1.0
2015-07-13,1149.78,1110.22,1140.9,1119.1,0.0,1130.0,6.2,2.036,1.0
2015-07-10,1156.09,1116.31,1147.2,1125.2,0.0,1136.2,0.5,2.0367,1.0
2015-07-09,1155.58,1115.82,1146.7,1124.7,0.0,1135.7,6.1,2.0385,1.0
2015-07-08,1149.37,1109.83,1140.5,1118.7,0.0,1129.6,3.3,2.0395,1.0
2015-07-07,1146.02,1106.58,1137.2,1115.4,0.0,1126.3,6.2,2.0365,1.0
2015-07-06,1139.71,1100.49,1130.9,1109.3,0.0,1120.1,3.1,2.0384,1.0
2015-07-03,1142.86,1103.54,1134.0,1112.4,0.0,1123.2,4.7,2.0381,1.0
2015-07-02,1138.08,1098.92,1129.3,1107.7,0.0,1118.5,0.2,2.035,1.0
2015-07-01,1137.88,1098.72,1129.1,1107.5,0.0,1118.3,5.8,2.0365,1.0
2015-06-30,1143.78,1104.42,1134.9,1113.3,0.0,1124.1,9.0,2.0366,1.0
2015-06-29,1134.62,1095.58,1125.9,1104.3,0.0,1115.1,5.5,2.0366,1.0
2015-06-26,1129.02,1090.18,1120.3,1098.9,0.0,1109.6,1.2,2.036,1.0
2015-06-25,1127.8,1089.0,1119.1,1097.7,0.0,1108.4,4.3,2.0365,1.0
2015-06-24,1123.43,1084.77,1114.7,1093.5,0.0,1104.1,4.2,2.037,1.0
2015-06-23,1119.15,1080.65,1110.5,1089.3,0.0,1099.9,4.1,2.037,1.0
2015-06-22,1123.32,1084.68,1114.6,1093.4,0.0,1104.0,5.9,2.037,1.0
2015-06-19,1129.33,1090.47,1120.6,1099.2,0.0,1109.9,7.7,2.0367,1.0
2015-06-18,1137.16,1098.04,1128.4,1106.8,0.0,1117.6,0.3,2.0375,1.0
2015-06-17,1136.86,1097.74,1128.1,1106.5,0.0,1117.3,1.1,2.035,1.0
2015-06-16,1135.74,1096.66,1127.0,1105.4,0.0,1116.2,4.3,2.0352,1.0
2015-06-15,1131.36,1092.44,1122.6,1101.2,0.0,1111.9,1.5,2.0347,1.0
2015-06-12,1129.84,1090.96,1121.1,1099.7,0.0,1110.4,6.9,2.0355,1.0
2015-06-11,1136.86,1097.74,1128.1,1106.5,0.0,1117.3,2.0,2.0387,1.0
2015-06-10,1138.89,1099.71,1130.1,1108.5,0.0,1119.3,2.2,2.0375,1.0
2015-06-09,1141.13,1101.87,1132.3,1110.7,0.0,1121.5,9.4,2.0354,1.0
2015-06-08,1131.57,1092.63,1122.8,1101.4,0.0,1112.1,2.2,2.033,1.0
2015-06-05,1129.33,1090.47,1120.6,1099.2,0.0,1109.9,3.9,2.034,1.0
2015-06-04,1125.36,1086.64,1116.7,1095.3,0.0,1106.0,8.5,2.035,1.0
2015-06-03,1134.01,1094.99,1125.2,1103.8,0.0,1114.5,2.9,2.0348,1.0
2015-06-02,1131.06,1092.14,1122.3,1100.9,0.0,1111.6,4.0,2.033,1.0
2015-06-01,1126.99,1088.21,1118.3,1096.9,0.0,1107.6,0.4,2.034,1.0
2015-05-29,1127.39,1088.61,1118.7,1097.3,0.0,1108.0,1.0,2.034,1.0
2015-05-28,1126.38,1087.62,1117.7,1096.3,0.0,1107.0,8.6,2.0353,1.0
2015-05-27,1117.63,1079.17,1109.0,1087.8,0.0,1098.4,7.6,2.0363,1.0
2015-05-26,1109.89,1071.71,1101.3,1080.3,0.0,1090.8,3.6,2.0348,1.0
2015-05-22,1113.56,1075.24,1105.0,1083.8,0.0,1094.4,0.8,2.0347,1.0
2015-05-21,1114.37,1076.03,1105.8,1084.6,0.0,1095.2,4.3,2.0347,1.0
2015-05-20,1110.0,1071.8,1101.4,1080.4,0.0,1090.9,5.4,2.0367,1.0
2015-05-19,1104.5,1066.5,1096.0,1075.0,0.0,1085.5,3.7,2.034,1.0
2015-05-18,1108.27,1070.13,1099.7,1078.7,0.0,1089.2,4.4,2.0362,1.0
2015-05-15,1112.74,1074.46,1104.1,1083.1,0.0,1093.6,1.3,2.0333,1.0
2015-05-14,1114.07,1075.73,1105.5,1084.3,0.0,1094.9,1.3,2.0356,1.0
2015-05-13,1115.39,1077.01,1106.8,1085.6,0.0,1096.2,6.3,2.0356,1.0
2015-05-12,1108.98,1070.82,1100.4,1079.4,0.0,1089.9,1.4,2.0356,1.0
2015-05-11,1110.4,1072.2,1101.8,1080.8,0.0,1091.3,4.7,2.0347,1.0
2015-05-08,1105.62,1067.58,1097.1,1076.1,0.0,1086.6,5.6,2.0315,1.0
2015-05-07,1099.92,1062.08,1091.4,1070.6,0.0,1081.0,0.5,2.0302,1.0
2015-05-06,1099.41,1061.59,1090.9,1070.1,0.0,1080.5,11.0,2.0305,1.0
